Rg and SASA of DNAr
All Rg and SASA are normalized
System  Rg  SASA
DNAr  0.8020999386879211  0.6674711037723865
DNAr  0.7795830778663395  0.6951606757271688
DNAr  0.6758123850398529  0.7007493966721706
DNAr  0.7431790312691596  0.7157881366696306
DNAr  0.7307326793378293  0.6516194589101995
DNAr  0.8172133660331085  0.653092848977518
DNAr  0.7276517473942367  0.7177187857233585
DNAr  0.7617412630288167  0.7133748253524708
DNAr  0.7712599632127527  0.6056395274990473
DNAr  0.7226088289393007  0.6707481265083196
DNAr  0.7804721030042914  0.6209831068207798
DNAr  0.7467044757817285  0.6893179220119394
DNAr  0.7427805027590432  0.6797916931284135
DNAr  0.6925659104843649  0.6933570430585546
DNAr  0.759534028203556  0.676565476946526
DNAr  0.7800275904353158  0.686879207417757
DNAr  0.769420600858369  0.7578559634192807
DNAr  0.7321581851624765  0.6662517464752952
DNAr  0.7440374003678722  0.6882763876540073
DNAr  0.6086603310852237  0.6147593039502094
DNAr  0.7268546903740032  0.6890638892417122
DNAr  0.757142857142857  0.6733392607646387
DNAr  0.7614806866952786  0.7707100215927851
DNAr  0.7546903740036788  0.6862187222151657
DNAr  0.8485591661557323  0.7486345738600276
DNAr  0.7483752299202938  0.7659088022354883
DNAr  0.7963519313304722  0.8178839070240058
DNAr  0.7254138565297359  0.7970278165883397
DNAr  0.6704782342121396  0.7827257716245396
DNAr  0.707480073574494  0.7234853296075195
DNAr  0.7736971183323115  0.7386256827130703
DNAr  0.702575107296137  0.7416994792328209
DNAr  0.7853310852237891  0.6942207544773273
DNAr  0.8353770692826484  0.7641559761209198
DNAr  0.809457388105457  0.719115965959609
DNAr  0.8333384426732067  0.7359329353486597
DNAr  0.8293071735131816  0.617223421821415
DNAr  0.819052728387492  0.6655404547186587
DNAr  0.8300275904353159  0.7058554553537404
DNAr  0.8224862047823418  0.6743045852915026
DNAr  0.91361128142244  0.711494982852788
DNAr  0.9704782342121397  0.7402260891655024
DNAr  0.9373543838136114  0.6562682586053599
DNAr  0.8689147762109132  0.7010542359964435
DNAr  0.8377529123237275  0.6490791312079259
DNAr  0.8803954629061924  0.7329099453829541
DNAr  0.9204015941140404  0.6989965705576021
DNAr  0.9338136112814225  0.7100215927854695
DNAr  0.9193592887798896  0.6937126889368728
DNAr  0.9132280809319435  0.6714086117109106
DNAr  0.9093654199877375  0.7339514797408863
DNAr  0.913703249540159  0.7353740632541597
DNAr  0.8268853464132434  0.6955671281595324
DNAr  0.8524984671980377  0.6428807316143781
DNAr  0.7902207234825261  0.7726660739235358
DNAr  0.8898068669527893  0.7597104026419407
DNAr  0.9479307173513182  0.6861425123840974
DNAr  0.9099632127529119  0.7576527372030993
DNAr  0.9668301655426117  0.6883017909310302
DNAr  0.7819589209074185  0.6792328210339135
DNAr  0.7334763948497854  0.6924679283627589
DNAr  0.7361587982832617  0.7376349549091832
DNAr  0.827575107296137  0.6390956433379907
DNAr  0.87835683629675  0.6923663152546679
DNAr  0.8763335377069281  0.6894957449510987
DNAr  0.9886112814224398  0.7648672678775562
DNAr  0.7954629061925196  0.7891019941572465
DNAr  0.8179031269160021  0.7411406071383209
DNAr  0.8305180870631513  0.7201320970405183
DNAr  0.8612201103617408  0.7542995046360981
DNAr  0.8416922133660327  0.7263558999110887
DNAr  0.8501532801961985  0.6723231296837291
DNAr  0.8736971183323111  0.6403658071891274
DNAr  0.9482832618025746  0.7581353994665315
DNAr  0.8598252605763335  0.7648418646005333
DNAr  0.845907418761496  0.7515051441635968
DNAr  0.8986204782342117  0.6867013844785977
DNAr  0.861557326793378  0.7258224310936109
DNAr  0.8657725321888413  0.7166010415343578
DNAr  0.7417075413856531  0.7965451543249082
DNAr  0.7883200490496627  0.746957957576527
DNAr  0.7783874923359904  0.7128159532579701
DNAr  0.7196811771919069  0.7579067699733265
DNAr  0.7053494788473325  0.6365045090816716
DNAr  0.7168301655426117  0.7059570684618318
DNAr  0.6788320049049663  0.6924679283627589
DNAr  0.6465358675659106  0.7546043439603709
DNAr  0.6898221949724095  0.7326305093357042
DNAr  0.859319435928878  0.7741140607138322
DNAr  0.8211679950950337  0.7877556204750416
DNAr  0.7889331698344572  0.7214784707227232
DNAr  0.9037860208461067  0.7572716880477579
DNAr  0.907602697731453  0.8102121173631397
DNAr  0.8173206621704475  0.8209068969897113
DNAr  0.770692826486818  0.7492696557855962
DNAr  0.7964132434089514  0.7848088403404038
DNAr  0.7459380748007357  0.8089165502349805
DNAr  0.7712752912323726  0.8827892798170963
DNAr  0.7174126302881664  0.8015750031754094
DNAr  0.7624770079705703  0.801930649053728
DNAr  0.7260269773145305  0.7386510859900924
DNAr  0.7814530962599631  0.8258097294550997
DNAr  0.7492489270386264  0.7475930395020955
DNAr  0.7271765787860204  0.7402514924425252
DNAr  0.7493408951563456  0.7940556331766798
DNAr  0.7196658491722869  0.7050933570430583
DNAr  0.715772532188841  0.6987425377873743
DNAr  0.7159411404046598  0.7883907024006094
DNAr  0.75111894543225  0.7594563698717136
DNAr  0.7519160024524828  0.7707354248698081
DNAr  0.763044144696505  0.795020957703544
DNAr  0.6834763948497853  0.7891273974342693
DNAr  0.7544297976701407  0.7344595452813412
DNAr  0.7559472716125079  0.7946145052711797
DNAr  0.7338442673206619  0.743782547948685
DNAr  0.7201256897608825  0.7266861425123844
DNAr  0.7503985285101163  0.6970913247808965
DNAr  0.7654659717964438  0.7458910199415728
DNAr  0.7757664009809933  0.7654261399720561
DNAr  0.7605916615573267  0.7569160421694401
DNAr  0.7082464745554875  0.793725390575384
DNAr  0.7147302268546901  0.7363393877810239
DNAr  0.7706161863887182  0.7896100596977007
DNAr  0.7088749233599021  0.780490283246539
DNAr  0.7622624156958921  0.7092848977518103
DNAr  0.8180870631514403  0.769135018417376
DNAr  0.7711986511342734  0.723637749269656
DNAr  0.868700183936235  0.7542486980820524
DNAr  0.8504445125689759  0.8221516575638256
DNAr  0.7935162477007969  0.8049282357424107
DNAr  0.7807939914163086  0.7615648418646006
DNAr  0.8485285101164924  0.8224056903340528
DNAr  0.7888871857755972  0.8449129937761973
DNAr  0.8145922746781113  0.8274863457386004
DNAr  0.7883660331085218  0.7735805918963543
DNAr  0.8337982832618022  0.8654642448875907
DNAr  0.831085223789086  0.750641432744824
DNAr  0.8041079092581237  0.8281976374952368
DNAr  0.7711220110361736  0.8000254032770223
DNAr  0.7562078479460452  0.7850628731106309
DNAr  0.8019773145309628  0.8067826749650706
DNAr  0.7738503985285098  0.751428934332529
DNAr  0.8246474555487427  0.787679410643973
DNAr  0.7481759656652357  0.7196240315000633
DNAr  0.7742489270386261  0.7855709386510858
DNAr  0.8141324340895157  0.7102756255556966
DNAr  0.8096566523605151  0.7356789025784326
DNAr  0.7988350705088902  0.7311063127143399
DNAr  0.8589515634580009  0.7388797154832975
DNAr  0.8350858369098711  0.6626190778610439
DNAr  0.7854690374003674  0.7535882128794618
DNAr  0.761036174126303  0.7295821160929757
DNAr  0.8102697731453097  0.7867140861171095
DNAr  0.815297363580625  0.7286930013971801
DNAr  0.8174126302881666  0.7526736949066432
DNAr  0.8334457388105457  0.7234345230534739
DNAr  0.8079245861434698  0.7721580083830816
DNAr  0.7908031882280807  0.7055252127524447
DNAr  0.7940680564071123  0.751200304839324
DNAr  0.8104537093807479  0.7565349930140987
DNAr  0.7700950337216428  0.7817858503746982
DNAr  0.7924126302881669  0.8260637622253268
DNAr  0.82498467198038  0.8206274609424614
DNAr  0.82273145309626  0.7657055760193061
DNAr  0.7879675045984055  0.8355391845548078
DNAr  0.7792765174739422  0.8301028832719424
DNAr  0.6786174126302882  0.7658071891273975
DNAr  0.6634273451870017  0.7943604725009527
DNAr  0.7313304721030038  0.8265718277657819
DNAr  0.722041692213366  0.8805791947161186
DNAr  0.6877069282648678  0.8511876032008128
DNAr  0.7279889638258739  0.7546551505144167
DNAr  0.7041845493562232  0.7632668614251241
DNAr  0.7239883507050887  0.7916677251365427
DNAr  0.6749080318822803  0.8250222278673948
DNAr  0.714607602697731  0.7819128667598118
DNAr  0.7399908031882279  0.7174139463990855
DNAr  0.7142244022072346  0.7452559380160042
DNAr  0.7951563458001223  0.7227740378508825
DNAr  0.8686082158185159  0.7821923028070618
DNAr  0.8774218270999382  0.8224310936110756
DNAr  0.7978540772532186  0.8814683094119142
DNAr  0.8636419374616797  0.838181125365172
DNAr  0.8901900674432864  0.7735297853423093
DNAr  0.8914622930717347  0.8796900800203229
DNAr  0.9102697731453092  0.82042423472628
DNAr  0.820202329858982  0.8414073415470597
DNAr  0.8365879828326176  0.7842753715229267
DNAr  0.8719803801348865  0.7404293153816844
DNAr  0.8219190680564072  0.7886447351708372
DNAr  0.8587676272225627  0.7789152800711291
DNAr  0.9146995708154507  0.833100469960625
DNAr  0.8222869405272837  0.7836402895973581
DNAr  0.8429337829552418  0.8010923409119773
DNAr  0.796259963212753  0.7528769211228246
DNAr  0.7977927651747394  0.764130572843897
DNAr  0.8534334763948495  0.7502857868665054
DNAr  0.8366646229307174  0.780769719293789
DNAr  0.8737737584304109  0.7494220754477326
DNAr  0.9323727774371552  0.8244125492188491
DNAr  0.9155426118945433  0.7755620475041278
DNAr  0.8848405885959532  0.7645370252762604
DNAr  0.9331238503985281  0.7606503238917821
DNAr  0.8480226854690369  0.7415216562936615
DNAr  0.8843194359288777  0.798196367331386
DNAr  0.9124463519313301  0.7947923282103391
DNAr  0.8323267933782951  0.7239933951479738
DNAr  0.8620631514408335  0.7360345484567511
DNAr  0.8334150827713058  0.7927346627714977
DNAr  0.8111281422440216  0.7590753207163722
DNAr  0.7872164316370326  0.768626952876921
DNAr  0.849417535254445  0.7566112028451673
DNAr  0.801900674432863  0.8137685761463231
DNAr  0.8168761496014713  0.7341038994030227
DNAr  0.850643776824034  0.7949193445954525
DNAr  0.7855763335377065  0.7497523180490283
DNAr  0.8074340895156344  0.7796265718277655
DNAr  0.7880748007357445  0.7096659469071509
DNAr  0.7976088289393012  0.7493712688936869
DNAr  0.8756897608828936  0.7691604216943988
DNAr  0.835882893930104  0.6557855963419281
DNAr  0.8793378295524217  0.7820144798679032
DNAr  0.7811158798283259  0.7537406325415982
DNAr  0.8162936848559166  0.7501841737584147
DNAr  0.8210147148988347  0.7340276895719547
DNAr  0.8068209687308399  0.6851263813031881
DNAr  0.7971643163703249  0.6872094500190523
DNAr  0.8229153893316982  0.7709132478089673
DNAr  0.8030962599632128  0.6969389051187601
DNAr  0.8218730839975473  0.8187476184427793
DNAr  0.7995554874310239  0.7464244887590499
DNAr  0.8582464745554873  0.7459672297726406
DNAr  0.9050889025137949  0.7515559507176425
DNAr  0.8542152053954629  0.7334942207544769
DNAr  0.8408338442673208  0.7244252508573602
DNAr  0.8690220723482522  0.7553664422710531
DNAr  0.8657112201103615  0.809602438714594
DNAr  0.8491109748620477  0.711774418900038
DNAr  0.889408338442673  0.7415216562936615
DNAr  0.8587676272225627  0.6974977772132608
DNAr  0.8643010423053342  0.8114060713832082
DNAr  0.9557786633966887  0.7815318176044711
DNAr  0.9556253832004905  0.7261780769719295
DNAr  0.8147148988350704  0.693890511876032
DNAr  0.8361587982832619  0.7944112790549983
DNAr  0.8280042918454934  0.862517464752953
DNAr  0.8311618638871858  0.6970151149498287
DNAr  0.8869558553034949  0.7893560269274735
DNAr  0.8133200490496624  0.7314873618696813
DNAr  0.7598712446351932  0.7853169058808588
DNAr  0.8885039852851011  0.8635335958338622
DNAr  0.8473329245861433  0.7660358186206018
DNAr  0.8792152053954626  0.7448748888606628
DNAr  0.8932403433476391  0.7746221262542864
DNAr  0.8350398528510112  0.8036834751682964
DNAr  0.8038473329245863  0.7374571319700239
DNAr  0.8266094420600854  0.7388797154832975
DNAr  0.7606069895769467  0.7632922647021463
DNAr  0.8575567136725936  0.7683983233837167
DNAr  0.8323267933782951  0.7458148101105042
DNAr  0.8008277130594729  0.6990219738346243
DNAr  0.7578939301042306  0.7217579067699732
DNAr  0.8292152053954625  0.7998983868919088
DNAr  0.8793684855916616  0.768347516829671
DNAr  0.8465818516247697  0.7725390575384222
DNAr  0.7643623543838137  0.7289470341674079
DNAr  0.8086143470263643  0.7209450019052454
DNAr  0.8481912936848559  0.7868156992252001
DNAr  0.7921520539546288  0.7649434777086247
DNAr  0.8010882893930102  0.7424361742664801
DNAr  0.7897762109135499  0.7264321097421566
DNAr  0.8060085836909872  0.767560015241966
DNAr  0.7244941753525441  0.7402514924425252
DNAr  0.7493562231759655  0.7376095516321604
DNAr  0.787599632127529  0.8146830941191416
DNAr  0.7395003065603923  0.8120665565857996
DNAr  0.7832158185162474  0.8102629239171855
DNAr  0.7754904966278352  0.8226343198272578
DNAr  0.7611281422440221  0.8200431855709386
DNAr  0.7184549356223172  0.7885431220627458
DNAr  0.7670294297976701  0.7702273593293538
DNAr  0.7379215205395461  0.7256446081544516
DNAr  0.7481759656652357  0.7677124349041025
DNAr  0.7211986511342733  0.7613870189254414
DNAr  0.7482219497240956  0.825987552394259
DNAr  0.7214592274678107  0.8030229899657058
DNAr  0.7535867565910481  0.8085355010796391
DNAr  0.748589822194972  0.8082052584783433
DNAr  0.7494022072348248  0.7882890892925186
DNAr  0.7526364193746163  0.8425250857360597
DNAr  0.8764408338442672  0.7238663787628603
DNAr  0.831238503985285  0.7135780515686522
DNAr  0.8553954629061921  0.7595071764257586
DNAr  0.7448651134273448  0.7194716118379268
DNAr  0.8046137339055791  0.7463482789279813
DNAr  0.8196811771919066  0.7377111647402518
DNAr  0.8191600245248312  0.7295313095389308
DNAr  0.9094420600858365  0.8134383335450275
DNAr  0.8789852851011645  0.7197002413311319
DNAr  0.8169527896995704  0.7749523688555822
DNAr  0.7965358675659104  0.7780515686523563
DNAr  0.7808553034947885  0.8107201829035947
DNAr  0.8023298589822192  0.8252508573605998
DNAr  0.8157112201103613  0.7673821923028068
DNAr  0.7878602084610664  0.7669757398704432
DNAr  0.7566830165542607  0.780210847199289
DNAr  0.8181177191906802  0.7406833481519116
DNAr  0.7727314530962598  0.7797535882128798
DNAr  0.7681023911710608  0.8034294423980693
DNAr  0.6847179644389942  0.7513273212244382
DNAr  0.8124003678724706  0.827308522799441
DNAr  0.7581545064377679  0.7983741902705446
DNAr  0.7857449417535255  0.7295567128159536
DNAr  0.7818669527896993  0.724704686904611
DNAr  0.7859288779889637  0.7279817096405437
DNAr  0.8125689760882895  0.7478978788263684
DNAr  0.7836603310852237  0.7563571700749394
DNAr  0.7790619251992641  0.7425377873745715
DNAr  0.8185469037400366  0.7948431347643847
DNAr  0.6974402207234827  0.7225454083576782
DNAr  0.689423666462293  0.7411914136923666
DNAr  0.6935622317596566  0.705144163597104
DNAr  0.6658798283261799  0.756484186460053
DNAr  0.7258430410790923  0.7190143528515176
DNAr  0.7633200490496629  0.7630890384859649
DNAr  0.7969343960760268  0.7608789533849863
DNAr  0.8049816063764562  0.7412930268004573
DNAr  0.7155426118945428  0.7975866886828403
DNAr  0.7969803801348867  0.8613743172869301
DNAr  0.8499233599019005  0.8517210720182906
DNAr  0.8759963212752909  0.7245014606884288
DNAr  0.9184549356223171  0.8183665692874379
DNAr  0.9291079092581237  0.861399720563953
DNAr  0.9754138565297359  0.833176679791693
DNAr  0.9210913549969341  0.7680934840594439
DNAr  0.9091661557326792  0.7704559888225581
DNAr  0.922378908645003  0.7412168169693887
DNAr  0.8782188841201717  0.7712180871332401
DNAr  0.8360208461066829  0.7777975358821284
DNAr  0.7966584917228694  0.7585672551759179
DNAr  0.8312691600245249  0.7307252635589992
DNAr  0.8845493562231759  0.727372030991998
DNAr  0.8547823421213975  0.7609551632160549
DNAr  0.9043378295524214  0.7817858503746982
DNAr  0.8260729613733906  0.7563063635208944
DNAr  0.8171673819742485  0.7698717134510352
DNAr  0.7351164929491109  0.755645878318303
DNAr  0.7406192519926423  0.6892163089038487
DNAr  0.7474708767627221  0.7354502730852283
DNAr  0.7582004904966277  0.7438587577797536
DNAr  0.7800122624156958  0.8172234218214152
DNAr  0.7702483139178418  0.7951479740886576
DNAr  0.7080778663396686  0.7585164486218722
DNAr  0.733077866339669  0.7546551505144167
DNAr  0.7099478847332922  0.7604470976755999
DNAr  0.7460147148988349  0.8073415470595706
DNAr  0.6892550582464742  0.7997713705067953
DNAr  0.7096566523605149  0.7407595579829794
DNAr  0.7177958307786635  0.7706338117617173
DNAr  0.7214898835070507  0.7587196748380544
DNAr  0.709763948497854  0.7608281468309414
DNAr  0.7618025751072959  0.7959100723993396
DNAr  0.7745248313917842  0.8279436047250096
DNAr  0.7467198038013485  0.8776324145814808
DNAr  0.7328632740649909  0.7938270036834748
DNAr  0.733077866339669  0.8391718531690591
DNAr  0.7237431023911706  0.7552648291629623
DNAr  0.7370938074800735  0.850095262288835
DNAr  0.7561312078479461  0.8268258605360089
DNAr  0.7095953402820356  0.8595452813412932
DNAr  0.7205088902513797  0.8994538295440112
DNAr  0.7139638258736972  0.9007239933951483
DNAr  0.7295217657878601  0.8880985647148482
DNAr  0.6700950337216431  0.9197510478851774
DNAr  0.6166155732679333  0.9185570938651089
DNAr  0.7334610668301654  0.9207163724120409
DNAr  0.7259503372164313  1.0
DNAr  0.7204935622317596  0.9241458148101107
DNAr  0.6710606989576942  0.8364282992506035
DNAr  0.7530196198651135  0.9242982344722471
DNAr  0.7975321888412014  0.9172615267369489
DNAr  0.7523298589822192  0.8462339641813794
DNAr  0.7578786020846106  0.8332020830687158
DNAr  0.7387645616186388  0.8207544773275749
DNAr  0.80453709380748  0.7949955544265211
DNAr  0.8311771919068052  0.8636352089419537
DNAr  0.7824034334763947  0.8387654007366948
DNAr  0.8363580625383201  0.8482916296202208
DNAr  0.7502145922746781  0.8141750285786867
DNAr  0.8417688534641325  0.7925568398323384
DNAr  0.8817903126915998  0.9045344849485581
DNAr  0.8505211526670751  0.8965324526863964
DNAr  0.8255518087063152  0.9046869046106946
DNAr  0.8109748620478233  0.8916804267750537
DNAr  0.8209687308399755  0.8743553918455481
DNAr  0.8446045370938071  0.9126381303188112
DNAr  0.8487890864500305  0.8472500952622887
DNAr  0.8837522992029424  0.8380287057030356
DNAr  0.8362660944206003  0.8609424615775437
DNAr  0.8848559166155732  0.848698082052585
DNAr  0.8503525444512567  0.8680553791439098
DNAr  0.8833231146535868  0.8778864473517086
DNAr  0.762170447578173  0.8066048520259114
DNAr  0.8013182096873083  0.8336339387781022
DNAr  0.8360055180870629  0.796087895338499
DNAr  0.7966891477621086  0.8481646132351072
DNAr  0.8230533415082771  0.8143020449638002
DNAr  0.7821428571428567  0.7888479613870186
DNAr  0.8171520539546285  0.8126254286802996
DNAr  0.861450030656039  0.8107455861806175
DNAr  0.8037860208461064  0.8156230153689823
DNAr  0.7937308399754751  0.8611456877937251
DNAr  0.8197731453096256  0.7762225327067191
DNAr  0.8239117106069891  0.8124222024641182
DNAr  0.8691753525444512  0.8843642829925062
DNAr  0.8307020232985896  0.7226470214657689
DNAr  0.9032035561005515  0.774698336085355
DNAr  0.8737890864500302  0.8728820017782296
DNAr  0.9146535867565908  0.8016766162835008
DNAr  0.9278663396689146  0.8074177568906391
DNAr  0.9174126302881669  0.8418137939794232
DNAr  1.0  0.936517210720183
DNAr  0.9787553648068666  0.8494347770862443
DNAr  0.8816063764561616  0.8044201702019557
DNAr  0.8522838749233594  0.8395783056014227
DNAr  0.8257050889025135  0.7962911215546804
DNAr  0.8790159411404044  0.7681442906134889
DNAr  0.8809319435928878  0.7838943223675853
DNAr  0.9158951563457999  0.8073669503365934
DNAr  0.9093500919681174  0.8383589483043312
DNAr  0.9671060698957691  0.7417502857868665
DNAr  0.9964132434089512  0.7312841356534991
F5A  0.902697731453096  0.8176806808078244
F5A  0.9153433476394844  0.7960370887844532
F5A  0.9142244022072344  0.732147847072272
F5A  0.8746934396076027  0.7832846437190396
F5A  0.9026057633353769  0.7959100723993396
F5A  0.8819129368485589  0.8121681696938904
F5A  0.9007050889025133  0.8021846818239551
F5A  0.8692519926425504  0.7832338371649946
F5A  0.8890251379521765  0.7542995046360981
F5A  0.8927038626609438  0.7779245522672427
F5A  0.8849019006744324  0.816232694017528
F5A  0.8670447578172896  0.7868665057792459
F5A  0.8696965052115266  0.7951733773656805
F5A  0.8661557326793378  0.7513781277784832
F5A  0.9123237277743717  0.7916677251365427
F5A  0.8986817903126916  0.7933443414200434
F5A  0.885806253832005  0.719192175790677
F5A  0.9037400367872468  0.7936999872983612
F5A  0.8816830165542607  0.7915661120284513
F5A  0.8772992029429798  0.8409246792836276
F5A  0.8818669527896996  0.8177314873618694
F5A  0.9039546290619249  0.7988568525339766
F5A  0.8689454322501531  0.8280198145560774
F5A  0.8619251992642551  0.8151403531055509
F5A  0.8769466584917227  0.7710148609170581
F5A  0.919880441446965  0.7908040137177692
F5A  0.9372777437155115  0.816740759557983
F5A  0.9400061312078477  0.7720563952749901
F5A  0.8762109135499692  0.7517591769338247
F5A  0.890634580012262  0.8217960116855078
F5A  0.884641324340895  0.8001270163851137
F5A  0.912614960147149  0.8106439730725261
F5A  0.8996167995095034  0.8656420678267499
F5A  0.8988350705088899  0.8005334688174773
F5A  0.9227007970570202  0.849815826241585
F5A  0.8952483139178418  0.7912866759812014
F5A  0.8732372777437155  0.814124222024641
F5A  0.9168608215818516  0.8335577289470343
F5A  0.9091354996934393  0.7789152800711291
F5A  0.8681483752299204  0.8215419789152799
F5A  0.8660944206008578  0.8279182014479868
F5A  0.8910484365419984  0.814352851517846
F5A  0.9078172900061311  0.7776959227740377
F5A  0.9056100551808703  0.7893052203734279
F5A  0.9169834457388106  0.7678140480121939
F5A  0.9042305334150823  0.7841737584148353
F5A  0.9303954629061926  0.8273593293534868
F5A  0.8736971183323111  0.7757144671662642
F5A  0.8719190680564066  0.7429950463609808
F5A  0.883399754751686  0.7890511876032007
F5A  0.8900061312078476  0.7792963292264705
F5A  0.8726701410177802  0.8169439857741652
F5A  0.8768853464132436  0.7983741902705446
F5A  0.8764101778050273  0.8068080782420934
F5A  0.8899908031882275  0.8148609170583002
F5A  0.9025444512568976  0.7522926457513017
F5A  0.8916309012875537  0.7605233075066685
F5A  0.8877069282648677  0.8021338752699101
F5A  0.8887492335990186  0.7578559634192807
F5A  0.8732219497240956  0.7695668741267624
F5A  0.8856836296750459  0.8363012828654899
F5A  0.9103770692826483  0.7677632414581482
F5A  0.8750766400980992  0.7394385875777973
F5A  0.8968884120171672  0.7957322494601804
F5A  0.8802728387492335  0.7937761971294298
F5A  0.9124463519313301  0.7654769465261019
F5A  0.8926578786020846  0.772030991997968
F5A  0.9087522992029429  0.8303569160421694
F5A  0.9182403433476396  0.8197383462466657
F5A  0.8629061925199262  0.7573733011558493
F5A  0.8949417535254445  0.8482662263431979
F5A  0.9003525444512569  0.7528007112917567
F5A  0.8579092581238501  0.7742664803759686
F5A  0.9203096259963213  0.7628858122697827
F5A  0.900321888412017  0.8043693636479107
F5A  0.9176885346413243  0.8032516194589101
F5A  0.8830625383200488  0.8588847961387017
F5A  0.9078632740649903  0.7928362758795884
F5A  0.9009809932556714  0.8226597231042806
F5A  0.8614040465971797  0.7860790041915409
F5A  0.9003985285101161  0.8128540581735046
F5A  0.9232679337829549  0.816461323510733
F5A  0.9000613120784796  0.7655531563571697
F5A  0.9070815450643775  0.8508573605995171
F5A  0.8896535867565911  0.8211355264829163
F5A  0.899325567136726  0.8002032262161817
F5A  0.905456774984672  0.8085863076336848
F5A  0.9172900061312078  0.8097802616537533
F5A  0.8843500919681178  0.7931411152038612
F5A  0.9032955242182705  0.8115330877683218
F5A  0.8531422440220721  0.7637749269655784
F5A  0.9063917841814838  0.742410770989458
F5A  0.8886725935009194  0.7756890638892414
F5A  0.900582464745555  0.7688301790931031
F5A  0.8963059472716125  0.7860790041915409
F5A  0.8723175965665237  0.7789914899021977
F5A  0.8937614960147146  0.8096532452686398
F5A  0.9020079705702023  0.7816588339895847
F5A  0.8984825260576333  0.809068969897117
F5A  0.8676425505824649  0.8180109234091201
F5A  0.8908338442673203  0.8132097040518225
F5A  0.8927958307786629  0.8059443668233199
F5A  0.9178877988963824  0.8080274355391849
F5A  0.9173973022685469  0.8029213768576143
F5A  0.8962752912323726  0.7744443033151278
F5A  0.8988197424892699  0.7865108599009273
F5A  0.8824340895156343  0.8030483932427287
F5A  0.9055334150827712  0.8655150514416357
F5A  0.8656805640711216  0.7975612854058175
F5A  0.8488963825873695  0.7979423345611582
F5A  0.9002299202942978  0.8560142258351325
F5A  0.9350705088902515  0.8176298742537786
F5A  0.8704475781729002  0.8338371649942843
F5A  0.8645003065603923  0.8408738727295818
F5A  0.877406499080319  0.7910326432109742
F5A  0.8864347026364194  0.8198653626317792
F5A  0.8892244022072348  0.8194589101994157
F5A  0.9238197424892702  0.8232948050298491
F5A  0.8843347639484977  0.8659469071510228
F5A  0.8743715511955855  0.8233202083068712
F5A  0.9035101164929487  0.795579829798044
F5A  0.8779429797670136  0.8006858884796137
F5A  0.9235744941753522  0.8321351454337609
F5A  0.9269313304721029  0.8500698590118129
F5A  0.9101931330472101  0.8519497015114949
F5A  0.8709840588595948  0.8284516702654646
