Rg and SASA of DNAo
All Rg and SASA are normalized
System  Rg  SASA
DNAo  0.6538933169834458  0.4731360345484568
DNAo  0.716891477621091  0.46924933316397804
DNAo  0.7159258123850399  0.392302807062111
DNAo  0.6049049662783565  0.4068588847961385
DNAo  0.6710913549969341  0.4415597612091958
DNAo  0.6177958307786632  0.4447351708370378
DNAo  0.6663856529736353  0.40175282611456875
DNAo  0.6705855303494787  0.4196367331385747
DNAo  0.7181790312691598  0.38361488632033536
DNAo  0.6763641937461675  0.38742537787374554
DNAo  0.6641171060698954  0.3918201447986789
DNAo  0.6317136725935006  0.3960116855074305
DNAo  0.7001686082158182  0.44064524323637727
DNAo  0.6558093194359286  0.346805537914391
DNAo  0.7173053341508273  0.3833100469960625
DNAo  0.658813611281422  0.3604216943985772
DNAo  0.68067136725935  0.37957576527372017
DNAo  0.6677191906805642  0.3181760447097674
DNAo  0.6717198038013487  0.4077479994919346
DNAo  0.5954782342121397  0.33019179474152144
DNAo  0.6110515021459226  0.31738854312206277
DNAo  0.6025597792765175  0.3883652991235869
DNAo  0.6228080931943593  0.3737330115584908
DNAo  0.6462906192519926  0.4210085100978025
DNAo  0.6106223175965663  0.32368855582370104
DNAo  0.6415542611894539  0.3492188492315509
DNAo  0.6206774984671977  0.38833989584656403
DNAo  0.6354383813611277  0.3365172107201829
DNAo  0.6799816063764562  0.4017274228375459
DNAo  0.6744022072348249  0.35958338625682723
DNAo  0.6470416922133662  0.4200685888479615
DNAo  0.7104537093807476  0.4065794487488885
DNAo  0.7146995708154501  0.33336720436936346
DNAo  0.6537860208461067  0.3407087514289342
DNAo  0.7268087063151439  0.39169312841356535
DNAo  0.6798436541998772  0.33839705321986535
DNAo  0.6715358675659104  0.3910326432109743
DNAo  0.6995248313917843  0.31426394004826613
DNAo  0.6618179031269156  0.418087133240188
DNAo  0.6088289393010419  0.42733392607646364
DNAo  0.6311158798283261  0.41991616918582503
DNAo  0.6033415082771303  0.37962657182776555
DNAo  0.6981453096259963  0.4167915661120284
DNAo  0.6778510116492946  0.4239806935094627
DNAo  0.6805640711220109  0.4398323383716498
DNAo  0.6798129981606373  0.46025657309792956
DNAo  0.7083997547516858  0.47194208052838793
DNAo  0.6718730839975476  0.419535120030484
DNAo  0.6786787247087673  0.35183538676489257
DNAo  0.6294911097486207  0.3659342055125112
DNAo  0.6513028816676887  0.43759684999364923
DNAo  0.660085836909871  0.3757906769973325
DNAo  0.567703862660944  0.3685761463228757
DNAo  0.6022072348252603  0.4192048774291883
DNAo  0.6226394849785403  0.4648037596849994
DNAo  0.6587522992029429  0.35450273085227996
DNAo  0.6804874310239117  0.44415089546551495
DNAo  0.6619865113427345  0.39933951479740887
DNAo  0.6580318822808092  0.346805537914391
DNAo  0.594635193133047  0.3412676235234345
DNAo  0.5764408338442671  0.3846310174012446
DNAo  0.5815757204169222  0.363063635208942
DNAo  0.6377375843041077  0.38498666327956316
DNAo  0.5807786633966887  0.3480502984885049
DNAo  0.6040465971796439  0.3655277530801473
DNAo  0.6226701410177802  0.34355391845548083
DNAo  0.6130441446965051  0.360066048520259
DNAo  0.6811005518087062  0.4124476057411404
DNAo  0.6220416922133657  0.3101232058935603
DNAo  0.6425965665236048  0.3656547694652608
DNAo  0.6717504598405886  0.4567763241458147
DNAo  0.6403126916002448  0.3791947161183791
DNAo  0.616339668914776  0.3803378635844023
DNAo  0.6158491722869405  0.4025911342563191
DNAo  0.6397608828939302  0.4737457131970025
DNAo  0.7080318822808094  0.4267242474279183
DNAo  0.7339055793991417  0.46320335323256695
DNAo  0.6874770079705698  0.4264702146576908
DNAo  0.6788320049049663  0.4916296202210084
DNAo  0.6435622317596564  0.4188492315508701
DNAo  0.6514868179031269  0.3934205512511113
DNAo  0.6654353157572043  0.37060840848469456
DNAo  0.6771152667075411  0.39961895084465887
DNAo  0.6278816676885345  0.40177822939159125
DNAo  0.6654046597179644  0.4464371903975613
DNAo  0.7236971183323113  0.4321351454337609
DNAo  0.6450797057020234  0.43635208941953496
DNAo  0.6272685469037399  0.4288835259748507
DNAo  0.7103310852237893  0.4635335958338626
DNAo  0.6879675045984058  0.4041153308776833
DNAo  0.6866339668914777  0.4888860663025528
DNAo  0.6738503985285103  0.42037342817223433
DNAo  0.592244022072348  0.43680934840594426
DNAo  0.5762722256284488  0.35920233710148614
DNAo  0.6622470876762718  0.42847707354248676
DNAo  0.6841201716738198  0.3976120919598629
DNAo  0.6393316983445738  0.4251746475295312
DNAo  0.621474555487431  0.4331512765146705
DNAo  0.6660790925812381  0.4332528896227612
DNAo  0.6967657878602083  0.39791693128413574
DNAo  0.6361587982832614  0.3973326559126126
DNAo  0.7071888412017168  0.4107963927346626
DNAo  0.6374923359901902  0.37416486726787757
DNAo  0.6123083997547516  0.36590880223548833
DNAo  0.619849785407725  0.36794106439730717
DNAo  0.6608215818516247  0.36750920868792075
DNAo  0.6510729613733905  0.37977899148990196
DNAo  0.6682863274064988  0.4009653245268638
DNAo  0.6814684242795827  0.3854185189889496
DNAo  0.6874616799509504  0.35724628477073517
DNAo  0.7007970570202326  0.4355645878318304
DNAo  0.6319589209074188  0.3947415216562937
DNAo  0.6362507664009805  0.4050806554045472
DNAo  0.6727927651747394  0.4333290994538294
DNAo  0.6413090128755364  0.3854693255429949
DNAo  0.6716431637032495  0.37660358186205994
DNAo  0.643286327406499  0.4213641559761207
DNAo  0.5962446351931332  0.40746856344468424
DNAo  0.6631974248927036  0.44600533468817455
DNAo  0.6251992642550582  0.3807697192937887
DNAo  0.6372164316370322  0.35457894068334816
DNAo  0.6421520539546292  0.3857233583132224
DNAo  0.6621244635193129  0.39791693128413574
DNAo  0.656468424279583  0.37660358186205994
DNAo  0.6534641324340895  0.36273339260764637
DNAo  0.6402667075413856  0.43002667344087386
DNAo  0.648068669527897  0.4051568652356154
DNAo  0.6552268546903739  0.3926584529404292
DNAo  0.6519466584917224  0.43388797154832975
DNAo  0.6509963212752914  0.42746094246157756
DNAo  0.680793991416309  0.37386002794360473
DNAo  0.645692826486818  0.38447859773910814
DNAo  0.7008430410790926  0.36212371395910065
DNAo  0.6766094420600857  0.40480121935729685
DNAo  0.5696658491722866  0.4341166010415344
DNAo  0.6626609442060082  0.4434142004318557
DNAo  0.6532342121397914  0.4037088784453194
DNAo  0.6646995708154507  0.37657817858503745
DNAo  0.6656039239730225  0.46404166137431724
DNAo  0.6420754138565293  0.4236250476311445
DNAo  0.6783415082771301  0.4371649942842624
DNAo  0.7006897608828936  0.4294169947923282
DNAo  0.611710606989577  0.4123459926330497
DNAo  0.6982832618025746  0.42019560523307503
DNAo  0.6442519926425501  0.4039883144925694
DNAo  0.6687768240343342  0.39662136415597615
DNAo  0.6725935009196812  0.3921757906769971
DNAo  0.6799969343960756  0.4689698971167281
DNAo  0.7110515021459228  0.44219484313476437
DNAo  0.6341048436541996  0.40563952749904714
DNAo  0.6175045984058859  0.37690842118633283
DNAo  0.6923206621704475  0.396037088784453
DNAo  0.644160024524831  0.3683983233837164
DNAo  0.673252605763335  0.4661501333672043
DNAo  0.6600091968117718  0.41247300901816325
DNAo  0.6933169834457384  0.4371903975612853
DNAo  0.7017933782955242  0.42982344722469207
DNAo  0.6393470263641938  0.4145814810110503
DNAo  0.5789699570815451  0.32267242474279184
DNAo  0.5720263641937463  0.4229645624285531
DNAo  0.6158951563457997  0.37698463101740104
DNAo  0.5745248313917843  0.4567509208687919
DNAo  0.6013182096873084  0.37934713578051554
DNAo  0.5574034334763948  0.3756890638892418
DNAo  0.682066217044758  0.42062746094246145
DNAo  0.5994635193133049  0.4571573733011558
DNAo  0.6453862660944207  0.3787374571319699
DNAo  0.5799356223175961  0.3790168931792202
DNAo  0.6011496014714895  0.3979677378381811
DNAo  0.619083384426732  0.4318303061094881
DNAo  0.6485285101164926  0.3945636987171345
DNAo  0.6549356223175966  0.39441127905499807
DNAo  0.691661557326793  0.5159659596087894
DNAo  0.6816983445738808  0.39270925949447455
DNAo  0.6490190067443288  0.4383335450273085
DNAo  0.6533415082771304  0.440975485837673
DNAo  0.6580318822808092  0.39387781023752055
DNAo  0.7905272838749234  0.4039629112155469
DNAo  0.7341201716738198  0.4808840340403911
DNAo  0.7252759043531576  0.5214276641686777
DNAo  0.6400521152667075  0.3908040137177696
DNAo  0.593255671367259  0.44587831830306096
DNAo  0.6969343960760265  0.3922265972310428
DNAo  0.6354537093807477  0.3870697319954273
DNAo  0.6680870631514406  0.43927346627714986
DNAo  0.7401134273451869  0.44415089546551495
DNAo  0.648175965665236  0.4075701765527753
DNAo  0.6173666462293068  0.3929378889876792
DNAo  0.6534488044144695  0.37050679537660347
DNAo  0.6037860208461066  0.4225327067191667
DNAo  0.6453862660944207  0.3986028197637493
DNAo  0.67950643776824  0.37802616537533346
DNAo  0.6531882280809315  0.38859392861679154
DNAo  0.6674586143470261  0.3907532071637239
DNAo  0.6634426732066216  0.42199923790168925
DNAo  0.7423206621704477  0.4155976120919599
DNAo  0.6038626609442057  0.33273212244379524
DNAo  0.5958461066830162  0.38346246665819894
DNAo  0.6576333537706929  0.392582243109361
DNAo  0.6699417535254442  0.4384351581353995
DNAo  0.6590435315757202  0.38851771878572333
DNAo  0.6755977927651747  0.4384351581353995
DNAo  0.6635039852851009  0.4174774545916423
DNAo  0.7017320662170444  0.398653626317795
DNAo  0.6593347639484974  0.4310174012447606
DNAo  0.6593807480073574  0.43355772894703404
DNAo  0.6668761496014715  0.4224056903340532
DNAo  0.6373697118332312  0.3575003175409627
DNAo  0.6461373390557936  0.39382700368347523
DNAo  0.674616799509503  0.46515940556331753
DNAo  0.7088595953402821  0.4317032897243745
DNAo  0.7059625996321277  0.42192302807062104
DNAo  0.6162630288166768  0.49879334434141986
DNAo  0.6190527283874921  0.36992252000508064
DNAo  0.6737277743715512  0.42164359202337104
DNAo  0.6360208461066831  0.4652864219484311
DNAo  0.6081391784181482  0.3910580464879968
DNAo  0.6778356836296747  0.48929251873491675
DNAo  0.6523298589822195  0.40581735043820644
DNAo  0.6459840588595953  0.3907024006096786
DNAo  0.6320049049662779  0.45370252762606383
DNAo  0.6827406499080316  0.45095897370760823
DNAo  0.6260576333537708  0.36184427791185064
DNAo  0.6246474555487428  0.417579067699733
DNAo  0.6373237277743713  0.40208306871586413
DNAo  0.6284794604537091  0.3528261145687793
DNAo  0.605533415082771  0.30783691096151394
DNAo  0.6575720416922131  0.4143274482408228
DNAo  0.6362660944206004  0.4147339006731867
DNAo  0.6690833844267315  0.40340403912104655
DNAo  0.6653126916002452  0.43655531563571676
DNAo  0.6450797057020234  0.44704686904610696
DNAo  0.6249540159411401  0.3959862822304076
DNAo  0.690450643776824  0.4213133494220753
DNAo  0.6265481299816064  0.40187984249968234
DNAo  0.6966584917228692  0.39705321986536257
DNAo  0.6845187001839361  0.4743045852915025
DNAo  0.629889638258737  0.3751809983487868
DNAo  0.6395003065603921  0.40060967864854563
DNAo  0.641661557326793  0.3879334434142005
DNAo  0.6993255671367254  0.4611202845167027
DNAo  0.6400367872470875  0.4221008510097803
DNAo  0.6480380134886571  0.42443795249587196
DNAo  0.6019773145309623  0.3962657182776576
DNAo  0.6333384426732068  0.42080528388162075
DNAo  0.6513948497854077  0.38686650577924553
DNAo  0.6460606989576945  0.40182903594563696
DNAo  0.683154506437768  0.37556204750412786
DNAo  0.6557173513182094  0.37317413946399086
DNAo  0.6353617412630286  0.41516575638257314
DNAo  0.7268546903740032  0.44811380668106193
DNAo  0.6250919681177192  0.4711799822177062
DNAo  0.6346106683016551  0.42428553283373555
DNAo  0.6680257510729615  0.428273847326305
DNAo  0.7160637645616182  0.393242728311952
DNAo  0.641799509503372  0.39629112155468044
DNAo  0.6439454322501528  0.3707862314238535
DNAo  0.6223175965665237  0.3531055506160293
DNAo  0.6631054567749844  0.34929505906261915
DNAo  0.6269160024524828  0.402768957195478
DNAo  0.7007050889025135  0.4609170583005206
DNAo  0.6969957081545064  0.40731614378254777
DNAo  0.695171673819742  0.4344976501968754
DNAo  0.6820202329858981  0.38348786993522144
DNAo  0.6999540159411399  0.42055125111139324
DNAo  0.7194052728387489  0.39009272196113287
DNAo  0.6864500306560388  0.42878191286675965
DNAo  0.6488810545677497  0.38493585672551744
DNAo  0.6272378908645  0.37007493966721705
DNAo  0.6912323727774368  0.47206909691350185
DNAo  0.685576333537707  0.4037088784453194
DNAo  0.670984058859595  0.42174520513146174
DNAo  0.6882587369711832  0.4317540962784199
DNAo  0.6593807480073574  0.38455480757017635
DNAo  0.6379521765787858  0.42019560523307503
DNAo  0.6652513795217654  0.3761463228756507
DNAo  0.6882740649908031  0.4280960243871457
DNAo  0.6388871857755976  0.3974342690207036
DNAo  0.6471949724095644  0.38465642067826744
DNAo  0.6072501532801963  0.36880477581608034
DNAo  0.6654659717964435  0.40375968499936477
DNAo  0.650429184549356  0.45743680934840575
DNAo  0.7251992642550578  0.43937507938524056
DNAo  0.7125996321275292  0.4500444557347897
DNAo  0.7281269160024522  0.38605360091451774
DNAo  0.6564377682403431  0.3881112663533594
DNAo  0.6665542611894543  0.4133367204369364
DNAo  0.635652973635806  0.44572589864092454
DNAo  0.6634426732066216  0.4156992252000506
DNAo  0.6780962599632128  0.4110758287819126
DNAo  0.7454169221336603  0.4970659215038739
DNAo  0.7075720416922131  0.40706211101232065
DNAo  0.7412630288166768  0.38300520767178964
DNAo  0.6561158798283259  0.4468690461069477
DNAo  0.7012875536480688  0.46772513654261383
DNAo  0.7206928264868179  0.4531944620856088
DNAo  0.7235898221949723  0.44191540708751437
DNAo  0.6533415082771304  0.43226216181887445
DNAo  0.7156039239730226  0.48964816461323496
DNAo  0.660101164929491  0.40337863584402367
DNAo  0.7072654812998159  0.3904483678394511
DNAo  0.7169374616799509  0.4608154451924299
DNAo  0.6703556100551805  0.3452813412930268
DNAo  0.7300275904353156  0.4000254032770228
DNAo  0.7125229920294294  0.455226724247428
DNAo  0.7292918454935621  0.5254413819382701
DNAo  0.736434702636419  0.5186333036961768
DNAo  0.6576486817903129  0.4699860281976373
DNAo  0.6761189454322502  0.48380541089800594
DNAo  0.7188381361128143  0.485913882890893
DNAo  0.706085223789086  0.4734154705957068
DNAo  0.8054567749846718  0.5302171980185445
DNAo  0.7180410790925809  0.44356662009399217
DNAo  0.7419527896995705  0.4465134002286295
DNAo  0.7027896995708152  0.49996189508446587
DNAo  0.6906652360515021  0.42446335577289446
DNAo  0.7289852851011648  0.45078115076844893
DNAo  0.7449264255058248  0.4730090181633429
DNAo  0.67838749233599  0.40741775689063886
DNAo  0.6977161250766399  0.5009780261653751
DNAo  0.7122011036174127  0.4517972818493585
DNAo  0.7170141017780499  0.4040899276006604
DNAo  0.719389944819129  0.4451416232694017
DNAo  0.6993562231759654  0.446538803505652
DNAo  0.6610361741263028  0.4054108980058425
DNAo  0.7200950337216433  0.40690969135018423
DNAo  0.7341354996934392  0.4740759557982978
DNAo  0.6887185775597794  0.5295313095389306
DNAo  0.7340128755364808  0.6004572589864093
DNAo  0.7811618638871857  0.5942334561158389
DNAo  0.764546290619252  0.5299885685253398
DNAo  0.7644696505211521  0.5173377365680172
DNAo  0.788764561618639  0.5163216054871076
DNAo  0.7201103617412625  0.5062873110631271
DNAo  0.6870938074800733  0.5173377365680172
DNAo  0.743592887798896  0.41140607138320834
DNAo  0.7592121397915387  0.4512384097548582
DNAo  0.7857909258123846  0.5205131461958592
DNAo  0.6743868792152049  0.4877429188365297
DNAo  0.6916155732679339  0.377492696557856
DNAo  0.6604843654199875  0.4718150641432744
DNAo  0.6880134886572651  0.5406071383208433
F5A  0.6146995708154506  0.46386383843515794
F5A  0.6181483752299204  0.486193318938143
F5A  0.6158951563457997  0.5088784453194461
F5A  0.623620478234212  0.49729455099707853
F5A  0.6267933782955244  0.44572589864092454
F5A  0.6590435315757202  0.505347389813286
F5A  0.6537706928264867  0.484465896100597
F5A  0.6492335990190069  0.48423726660739236
F5A  0.6581391784181483  0.5100723993395146
F5A  0.623589822194972  0.4712815953257969
F5A  0.6196198651134275  0.5106820779880604
F5A  0.6088442673206619  0.5143401498793345
F5A  0.5850551808706312  0.4606376222532706
F5A  0.5669527896995707  0.4864219484313476
F5A  0.6259503372164318  0.450222278673949
F5A  0.6430564071122009  0.4533722850247681
F5A  0.6374003678724705  0.4243363393877809
F5A  0.5912170447578172  0.4212371395910071
F5A  0.5951563458001224  0.4586053600914518
F5A  0.596873083997547  0.43256700114314733
F5A  0.6215665236051502  0.5064651340022863
F5A  0.6135806253832006  0.41912866759812006
F5A  0.5925199264255054  0.45332147847072274
F5A  0.5961220110361741  0.44026419408103623
F5A  0.6125843041079089  0.4795122570811633
F5A  0.6001686082158185  0.42235488378000746
F5A  0.6198804414469649  0.5039502095770354
F5A  0.6154199877375842  0.46439730725263545
F5A  0.6270386266094418  0.45088276387654
F5A  0.6154966278356833  0.4630509335704305
F5A  0.6144696505211524  0.4816461323510732
F5A  0.5969650521152668  0.4427537152292643
F5A  0.615220723482526  0.4742029721834118
F5A  0.5898528510116491  0.4648545662390447
F5A  0.6154199877375842  0.47191667725136544
F5A  0.6017320662170448  0.4545916423218595
F5A  0.6208001226241566  0.45924044201701997
F5A  0.6222409564684239  0.4864981582624158
F5A  0.6229460453709382  0.4751428934332528
F5A  0.5963366033108524  0.4626190778610441
F5A  0.6223022685469037  0.4202972183411661
F5A  0.5906039239730226  0.48146830941191393
F5A  0.617596566523605  0.4714340149879333
F5A  0.6178877988963822  0.46378762860408973
F5A  0.6484671980380133  0.4755493458656167
F5A  0.6275751072961372  0.46841102502222776
F5A  0.598160637645616  0.483398958465642
F5A  0.5854843654199875  0.4376222532706717
F5A  0.6148068669527896  0.47496507049409353
F5A  0.6012109135499694  0.4161310809094374
F5A  0.6048589822194973  0.48436428299250595
F5A  0.5812844880441442  0.4343706338117615
F5A  0.6035101164929493  0.5033913374825351
F5A  0.6154353157572041  0.43256700114314733
F5A  0.5834610668301657  0.43002667344087386
F5A  0.6321888412017168  0.5306490537279309
F5A  0.622593500919681  0.46668360218468175
F5A  0.5850705088902511  0.4199415724628476
F5A  0.6410790925812383  0.4486472754985394
F5A  0.6228540772532184  0.43406579448748867
F5A  0.618592887798896  0.4303315127651467
F5A  0.622516860821582  0.5010542359964434
F5A  0.6027590435315757  0.4043185570938651
F5A  0.6010576333537704  0.44554807570176563
F5A  0.6167228694052724  0.4347008764130572
F5A  0.6063611281422437  0.4743553918455482
F5A  0.6171213979153894  0.44839324272831194
F5A  0.6048743102391166  0.43769846310173993
F5A  0.6205702023298586  0.4477327575257209
F5A  0.6354077253218885  0.483678394512892
F5A  0.604307173513182  0.41798552013209694
F5A  0.6036787247087675  0.48451670265464236
F5A  0.6275597792765172  0.47747999491934445
F5A  0.6075567136725936  0.41369236631525463
F5A  0.5983445738810542  0.4491807443160165
F5A  0.5751992642550581  0.4106947796265719
F5A  0.5998007357449414  0.4532198653626317
F5A  0.6192673206621704  0.4835513781277785
F5A  0.6377835683629676  0.46546424488759036
F5A  0.6317443286327405  0.4400355645878316
F5A  0.6224248927038628  0.45891019941572464
F5A  0.620202329858982  0.4753461196494346
F5A  0.6182403433476394  0.4478597739108344
F5A  0.6364806866952786  0.4542868029975866
F5A  0.6338289393010423  0.44544646259367454
F5A  0.6098099325567136  0.4288835259748507
F5A  0.626272225628449  0.4505271179982218
F5A  0.5851931330472102  0.462136415597612
F5A  0.634503372164316  0.4596977010034292
F5A  0.627513795217658  0.48156992252000497
F5A  0.5996781115879823  0.4570303569160422
F5A  0.617703862660944  0.4763368474533213
F5A  0.5734518700183936  0.4474025149244252
F5A  0.5802728387492333  0.44819001651213014
F5A  0.6145769466584915  0.4924425250857359
F5A  0.6239730226854692  0.5160167661628348
F5A  0.6472869405272835  0.5331131715991361
F5A  0.6016094420600857  0.44308395783056004
F5A  0.6167075413856531  0.48009653245268646
F5A  0.5961679950950334  0.4156992252000506
F5A  0.6008736971183322  0.4636606122189762
F5A  0.6036787247087675  0.47841991616918583
F5A  0.6059779276517473  0.44580210847199275
F5A  0.6328172900061314  0.47466023116982065
F5A  0.6381820968730839  0.4664549726914771
F5A  0.649202942979767  0.49881874761844275
F5A  0.6199264255058248  0.47773402768957196
F5A  0.6175352544451258  0.458021084719929
F5A  0.6142857142857142  0.508014733900673
F5A  0.6209687308399756  0.47890257843261763
F5A  0.6644236664622927  0.5180236250476311
F5A  0.6259503372164318  0.49221389559253126
F5A  0.6198344573881049  0.4874380795122568
F5A  0.6109748620478235  0.4490029213768576
F5A  0.6124616799509499  0.46950336593420555
F5A  0.634687308399755  0.4941445446462594
F5A  0.6212599632127529  0.5319192175790676
F5A  0.6318516247700796  0.485126381303188
F5A  0.6343041079092578  0.46061221897624777
F5A  0.6341661557326795  0.4936110758287819
F5A  0.6336756591048434  0.508522799441128
F5A  0.6120938074800735  0.48065540454718647
F5A  0.6306253832004906  0.4795884669122315
F5A  0.6460147148988352  0.4969135018417375
F5A  0.6361587982832614  0.49853931157119274
F5A  0.6444972409564682  0.47504128032516174
